location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
9466,"Civic","pm10",7.66,"µg/m³","2025-12-01T01:00:00Z","2025-12-01T12:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.62,"µg/m³","2025-12-01T02:00:00Z","2025-12-01T13:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.12,"µg/m³","2025-12-01T03:00:00Z","2025-12-01T14:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.25,"µg/m³","2025-12-01T04:00:00Z","2025-12-01T15:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.46,"µg/m³","2025-12-01T05:00:00Z","2025-12-01T16:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.66,"µg/m³","2025-12-01T06:00:00Z","2025-12-01T17:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.96,"µg/m³","2025-12-01T07:00:00Z","2025-12-01T18:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.23,"µg/m³","2025-12-01T08:00:00Z","2025-12-01T19:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.34,"µg/m³","2025-12-01T09:00:00Z","2025-12-01T20:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.36,"µg/m³","2025-12-01T10:00:00Z","2025-12-01T21:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.54,"µg/m³","2025-12-01T11:00:00Z","2025-12-01T22:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.56,"µg/m³","2025-12-01T12:00:00Z","2025-12-01T23:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.54,"µg/m³","2025-12-01T13:00:00Z","2025-12-02T00:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.43,"µg/m³","2025-12-01T14:00:00Z","2025-12-02T01:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.46,"µg/m³","2025-12-01T15:00:00Z","2025-12-02T02:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.33,"µg/m³","2025-12-01T16:00:00Z","2025-12-02T03:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.37,"µg/m³","2025-12-01T17:00:00Z","2025-12-02T04:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.65,"µg/m³","2025-12-01T18:00:00Z","2025-12-02T05:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.49,"µg/m³","2025-12-01T19:00:00Z","2025-12-02T06:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.45,"µg/m³","2025-12-01T20:00:00Z","2025-12-02T07:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.3,"µg/m³","2025-12-01T21:00:00Z","2025-12-02T08:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.99,"µg/m³","2025-12-01T22:00:00Z","2025-12-02T09:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.04,"µg/m³","2025-12-01T23:00:00Z","2025-12-02T10:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.79,"µg/m³","2025-12-02T00:00:00Z","2025-12-02T11:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.66,"µg/m³","2025-12-02T01:00:00Z","2025-12-02T12:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.67,"µg/m³","2025-12-02T02:00:00Z","2025-12-02T13:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.22,"µg/m³","2025-12-02T03:00:00Z","2025-12-02T14:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.24,"µg/m³","2025-12-02T04:00:00Z","2025-12-02T15:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.98,"µg/m³","2025-12-02T05:00:00Z","2025-12-02T16:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.47,"µg/m³","2025-12-02T06:00:00Z","2025-12-02T17:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",6.98,"µg/m³","2025-12-02T07:00:00Z","2025-12-02T18:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",6.98,"µg/m³","2025-12-02T08:00:00Z","2025-12-02T19:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.05,"µg/m³","2025-12-02T09:00:00Z","2025-12-02T20:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.14,"µg/m³","2025-12-02T10:00:00Z","2025-12-02T21:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.37,"µg/m³","2025-12-02T11:00:00Z","2025-12-02T22:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",7.63,"µg/m³","2025-12-02T12:00:00Z","2025-12-02T23:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.1,"µg/m³","2025-12-02T13:00:00Z","2025-12-03T00:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.2,"µg/m³","2025-12-02T14:00:00Z","2025-12-03T01:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.25,"µg/m³","2025-12-02T15:00:00Z","2025-12-03T02:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",8.97,"µg/m³","2025-12-02T16:00:00Z","2025-12-03T03:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.3,"µg/m³","2025-12-02T17:00:00Z","2025-12-03T04:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.55,"µg/m³","2025-12-02T18:00:00Z","2025-12-03T05:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.79,"µg/m³","2025-12-02T19:00:00Z","2025-12-03T06:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.66,"µg/m³","2025-12-02T20:00:00Z","2025-12-03T07:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",9.81,"µg/m³","2025-12-02T21:00:00Z","2025-12-03T08:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",10.23,"µg/m³","2025-12-02T22:00:00Z","2025-12-03T09:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",10.18,"µg/m³","2025-12-02T23:00:00Z","2025-12-03T10:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",10.3,"µg/m³","2025-12-03T00:00:00Z","2025-12-03T11:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",10.39,"µg/m³","2025-12-03T01:00:00Z","2025-12-03T12:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",10.67,"µg/m³","2025-12-03T02:00:00Z","2025-12-03T13:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",11.04,"µg/m³","2025-12-03T03:00:00Z","2025-12-03T14:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",11.09,"µg/m³","2025-12-03T04:00:00Z","2025-12-03T15:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",11.32,"µg/m³","2025-12-03T05:00:00Z","2025-12-03T16:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",11.7,"µg/m³","2025-12-03T06:00:00Z","2025-12-03T17:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",11.99,"µg/m³","2025-12-03T07:00:00Z","2025-12-03T18:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",12.23,"µg/m³","2025-12-03T08:00:00Z","2025-12-03T19:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",12.7,"µg/m³","2025-12-03T09:00:00Z","2025-12-03T20:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",13.23,"µg/m³","2025-12-03T10:00:00Z","2025-12-03T21:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",13.33,"µg/m³","2025-12-03T11:00:00Z","2025-12-03T22:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",13.74,"µg/m³","2025-12-03T12:00:00Z","2025-12-03T23:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",13.71,"µg/m³","2025-12-03T13:00:00Z","2025-12-04T00:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",13.89,"µg/m³","2025-12-03T14:00:00Z","2025-12-04T01:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",14.03,"µg/m³","2025-12-03T15:00:00Z","2025-12-04T02:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",12.9,"µg/m³","2025-12-03T16:00:00Z","2025-12-04T03:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",12.95,"µg/m³","2025-12-03T17:00:00Z","2025-12-04T04:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",12.78,"µg/m³","2025-12-03T18:00:00Z","2025-12-04T05:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",13.48,"µg/m³","2025-12-03T19:00:00Z","2025-12-04T06:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",16.84,"µg/m³","2025-12-03T20:00:00Z","2025-12-04T07:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",20.64,"µg/m³","2025-12-03T21:00:00Z","2025-12-04T08:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",0,"µg/m³","2025-12-03T22:00:00Z","2025-12-04T09:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",0,"µg/m³","2025-12-03T23:00:00Z","2025-12-04T10:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
9466,"Civic","pm10",0,"µg/m³","2025-12-04T00:00:00Z","2025-12-04T11:00:00+11:00","Australia/Sydney",-35.285307,149.131579,,,,"Unknown Governmental Organization","Australia - ACT"
